unit,sex,age,region,year,value
YR,M,Y48,FR,2012,32.8
YR,M,Y49,FR,2012,31.9
YR,M,Y5,FR,2012,74.1
YR,M,Y50,FR,2012,31.1
YR,M,Y51,FR,2012,30.2
YR,M,Y52,FR,2012,29.3
YR,M,Y53,FR,2012,28.5
YR,M,Y54,FR,2012,27.7
YR,M,Y55,FR,2012,26.8
YR,M,Y56,FR,2012,26.0
YR,M,Y57,FR,2012,25.2
YR,M,Y58,FR,2012,24.4
YR,M,Y59,FR,2012,23.7
YR,M,Y6,FR,2012,73.1
YR,M,Y60,FR,2012,22.9
YR,M,Y61,FR,2012,22.1
YR,M,Y62,FR,2012,21.4
YR,M,Y63,FR,2012,20.6
YR,M,Y64,FR,2012,19.9
YR,M,Y65,FR,2012,19.1
YR,M,Y66,FR,2012,18.4
YR,M,Y67,FR,2012,17.6
YR,M,Y68,FR,2012,16.9
YR,M,Y69,FR,2012,16.2
YR,M,Y7,FR,2012,72.1
YR,M,Y70,FR,2012,15.5
YR,M,Y71,FR,2012,14.8
YR,M,Y72,FR,2012,14.1
YR,M,Y73,FR,2012,13.4
YR,M,Y74,FR,2012,12.7
YR,M,Y75,FR,2012,12.0
YR,M,Y76,FR,2012,11.4
YR,M,Y77,FR,2012,10.8
YR,M,Y78,FR,2012,10.1
YR,M,Y79,FR,2012,9.6
YR,M,Y8,FR,2012,71.1
YR,M,Y80,FR,2012,9.0
YR,M,Y81,FR,2012,8.4
YR,M,Y82,FR,2012,7.9
YR,M,Y83,FR,2012,7.4
YR,M,Y84,FR,2012,7.0
YR,M,Y9,FR,2012,70.1
YR,M,Y_GE85,FR,2012,6.6
YR,M,Y_LT1,FR,2012,78.7
YR,T,Y1,FR,2012,81.4
YR,T,Y10,FR,2012,72.5
YR,T,Y11,FR,2012,71.5
YR,T,Y12,FR,2012,70.5
YR,T,Y13,FR,2012,69.5
YR,T,Y14,FR,2012,68.5
YR,T,Y15,FR,2012,67.5
YR,T,Y16,FR,2012,66.5
YR,T,Y17,FR,2012,65.5
YR,T,Y18,FR,2012,64.6
YR,T,Y19,FR,2012,63.6
YR,T,Y2,FR,2012,80.4
YR,T,Y20,FR,2012,62.6
YR,T,Y21,FR,2012,61.6
YR,T,Y22,FR,2012,60.7
YR,T,Y23,FR,2012,59.7
YR,T,Y24,FR,2012,58.7
YR,T,Y25,FR,2012,57.8
YR,T,Y26,FR,2012,56.8
YR,T,Y27,FR,2012,55.8
YR,T,Y28,FR,2012,54.8
YR,T,Y29,FR,2012,53.9
YR,T,Y3,FR,2012,79.4
YR,T,Y30,FR,2012,52.9
YR,T,Y31,FR,2012,51.9
YR,T,Y32,FR,2012,51.0
YR,T,Y33,FR,2012,50.0
YR,T,Y34,FR,2012,49.0
YR,T,Y35,FR,2012,48.1
YR,T,Y36,FR,2012,47.1
YR,T,Y37,FR,2012,46.1
YR,T,Y38,FR,2012,45.2
YR,T,Y39,FR,2012,44.2
YR,T,Y4,FR,2012,78.5
YR,T,Y40,FR,2012,43.3
YR,T,Y41,FR,2012,42.3
YR,T,Y42,FR,2012,41.4
YR,T,Y43,FR,2012,40.4
YR,T,Y44,FR,2012,39.5
YR,T,Y45,FR,2012,38.6
YR,T,Y46,FR,2012,37.7
YR,T,Y47,FR,2012,36.7
YR,T,Y48,FR,2012,35.8
YR,T,Y49,FR,2012,34.9
YR,T,Y5,FR,2012,77.5
YR,T,Y50,FR,2012,34.0
YR,T,Y51,FR,2012,33.1
YR,T,Y52,FR,2012,32.2
YR,T,Y53,FR,2012,31.4
YR,T,Y54,FR,2012,30.5
YR,T,Y55,FR,2012,29.6
YR,T,Y56,FR,2012,28.8
YR,T,Y57,FR,2012,28.0
YR,T,Y58,FR,2012,27.1
YR,T,Y59,FR,2012,26.3
YR,T,Y6,FR,2012,76.5
YR,T,Y60,FR,2012,25.5
YR,T,Y61,FR,2012,24.7
YR,T,Y62,FR,2012,23.8
YR,T,Y63,FR,2012,23.0
YR,T,Y64,FR,2012,22.2
YR,T,Y65,FR,2012,21.4
YR,T,Y66,FR,2012,20.6
YR,T,Y67,FR,2012,19.8
YR,T,Y68,FR,2012,19.1
YR,T,Y69,FR,2012,18.3
YR,T,Y7,FR,2012,75.5
YR,T,Y70,FR,2012,17.5
YR,T,Y71,FR,2012,16.8
YR,T,Y72,FR,2012,16.0
YR,T,Y73,FR,2012,15.3
YR,T,Y74,FR,2012,14.5
YR,T,Y75,FR,2012,13.8
YR,T,Y76,FR,2012,13.1
YR,T,Y77,FR,2012,12.4
YR,T,Y78,FR,2012,11.7
YR,T,Y79,FR,2012,11.1
YR,T,Y8,FR,2012,74.5
YR,T,Y80,FR,2012,10.4
YR,T,Y81,FR,2012,9.8
YR,T,Y82,FR,2012,9.2
YR,T,Y83,FR,2012,8.7
YR,T,Y84,FR,2012,8.2
YR,T,Y9,FR,2012,73.5
YR,T,Y_GE85,FR,2012,7.7
YR,T,Y_LT1,FR,2012,82.1
YR,F,Y1,FR,2011,85.0
YR,F,Y10,FR,2011,76.1
YR,F,Y11,FR,2011,75.1
YR,F,Y12,FR,2011,74.1
YR,F,Y13,FR,2011,73.1
YR,F,Y14,FR,2011,72.1
YR,F,Y15,FR,2011,71.1
YR,F,Y16,FR,2011,70.1
YR,F,Y17,FR,2011,69.1
YR,F,Y18,FR,2011,68.1
YR,F,Y19,FR,2011,67.1
YR,F,Y2,FR,2011,84.0
YR,F,Y20,FR,2011,66.1
YR,F,Y21,FR,2011,65.2
YR,F,Y22,FR,2011,64.2
YR,F,Y23,FR,2011,63.2
YR,F,Y24,FR,2011,62.2
YR,F,Y25,FR,2011,61.2
YR,F,Y26,FR,2011,60.2
YR,F,Y27,FR,2011,59.3
YR,F,Y28,FR,2011,58.3
YR,F,Y29,FR,2011,57.3
YR,F,Y3,FR,2011,83.0
YR,F,Y30,FR,2011,56.3
YR,F,Y31,FR,2011,55.3
YR,F,Y32,FR,2011,54.3
YR,F,Y33,FR,2011,53.4
YR,F,Y34,FR,2011,52.4
YR,F,Y35,FR,2011,51.4
YR,F,Y36,FR,2011,50.4
YR,F,Y37,FR,2011,49.5
YR,F,Y38,FR,2011,48.5
YR,F,Y39,FR,2011,47.5
YR,F,Y4,FR,2011,82.0
YR,F,Y40,FR,2011,46.6
YR,F,Y41,FR,2011,45.6
YR,F,Y42,FR,2011,44.6
YR,F,Y43,FR,2011,43.7
YR,F,Y44,FR,2011,42.7
YR,F,Y45,FR,2011,41.8
YR,F,Y46,FR,2011,40.8
YR,F,Y47,FR,2011,39.9
YR,F,Y48,FR,2011,39.0
YR,F,Y49,FR,2011,38.0
YR,F,Y5,FR,2011,81.0
YR,F,Y50,FR,2011,37.1
YR,F,Y51,FR,2011,36.2
YR,F,Y52,FR,2011,35.3
YR,F,Y53,FR,2011,34.4
YR,F,Y54,FR,2011,33.5
YR,F,Y55,FR,2011,32.6
YR,F,Y56,FR,2011,31.7
YR,F,Y57,FR,2011,30.8
YR,F,Y58,FR,2011,29.9
YR,F,Y59,FR,2011,29.0
YR,F,Y6,FR,2011,80.0
YR,F,Y60,FR,2011,28.1
YR,F,Y61,FR,2011,27.3
YR,F,Y62,FR,2011,26.4
YR,F,Y63,FR,2011,25.5
YR,F,Y64,FR,2011,24.6
YR,F,Y65,FR,2011,23.8
YR,F,Y66,FR,2011,22.9
YR,F,Y67,FR,2011,22.1
YR,F,Y68,FR,2011,21.2
YR,F,Y69,FR,2011,20.4
YR,F,Y7,FR,2011,79.0
YR,F,Y70,FR,2011,19.5
YR,F,Y71,FR,2011,18.7
YR,F,Y72,FR,2011,17.9
YR,F,Y73,FR,2011,17.1
YR,F,Y74,FR,2011,16.3
YR,F,Y75,FR,2011,15.5
YR,F,Y76,FR,2011,14.7
YR,F,Y77,FR,2011,14.0
YR,F,Y78,FR,2011,13.2
YR,F,Y79,FR,2011,12.5
YR,F,Y8,FR,2011,78.0
YR,F,Y80,FR,2011,11.8
YR,F,Y81,FR,2011,11.1
YR,F,Y82,FR,2011,10.5
YR,F,Y83,FR,2011,9.9
YR,F,Y84,FR,2011,9.3
YR,F,Y9,FR,2011,77.0
YR,F,Y_GE85,FR,2011,8.8
YR,F,Y_LT1,FR,2011,85.7
YR,M,Y1,FR,2011,78.0
YR,M,Y10,FR,2011,69.1
YR,M,Y11,FR,2011,68.1
YR,M,Y12,FR,2011,67.1
YR,M,Y13,FR,2011,66.1
YR,M,Y14,FR,2011,65.1
YR,M,Y15,FR,2011,64.1
YR,M,Y16,FR,2011,63.2
YR,M,Y17,FR,2011,62.2
YR,M,Y18,FR,2011,61.2
YR,M,Y19,FR,2011,60.2
YR,M,Y2,FR,2011,77.0
YR,M,Y20,FR,2011,59.3
YR,M,Y21,FR,2011,58.3
YR,M,Y22,FR,2011,57.4
YR,M,Y23,FR,2011,56.4
YR,M,Y24,FR,2011,55.4
YR,M,Y25,FR,2011,54.5
YR,M,Y26,FR,2011,53.5
YR,M,Y27,FR,2011,52.6
YR,M,Y28,FR,2011,51.6
YR,M,Y29,FR,2011,50.7
YR,M,Y3,FR,2011,76.1
YR,M,Y30,FR,2011,49.7
YR,M,Y31,FR,2011,48.8
YR,M,Y32,FR,2011,47.8
YR,M,Y33,FR,2011,46.8
YR,M,Y34,FR,2011,45.9
YR,M,Y35,FR,2011,44.9
YR,M,Y36,FR,2011,44.0
YR,M,Y37,FR,2011,43.0
YR,M,Y38,FR,2011,42.1
YR,M,Y39,FR,2011,41.2
YR,M,Y4,FR,2011,75.1
YR,M,Y40,FR,2011,40.2
YR,M,Y41,FR,2011,39.3
YR,M,Y42,FR,2011,38.4
YR,M,Y43,FR,2011,37.4
YR,M,Y44,FR,2011,36.5
YR,M,Y45,FR,2011,35.6
YR,M,Y46,FR,2011,34.7
YR,M,Y47,FR,2011,33.8
YR,M,Y48,FR,2011,32.9
YR,M,Y49,FR,2011,32.0
YR,M,Y5,FR,2011,74.1
YR,M,Y50,FR,2011,31.2
YR,M,Y51,FR,2011,30.3
YR,M,Y52,FR,2011,29.5
YR,M,Y53,FR,2011,28.6
YR,M,Y54,FR,2011,27.8
YR,M,Y55,FR,2011,27.0
YR,M,Y56,FR,2011,26.2
YR,M,Y57,FR,2011,25.4
YR,M,Y58,FR,2011,24.6
YR,M,Y59,FR,2011,23.8
YR,M,Y6,FR,2011,73.1
YR,M,Y60,FR,2011,23.1
YR,M,Y61,FR,2011,22.3
YR,M,Y62,FR,2011,21.5
YR,M,Y63,FR,2011,20.8
YR,M,Y64,FR,2011,20.0
YR,M,Y65,FR,2011,19.3
YR,M,Y66,FR,2011,18.5
YR,M,Y67,FR,2011,17.8
YR,M,Y68,FR,2011,17.1
YR,M,Y69,FR,2011,16.3
YR,M,Y7,FR,2011,72.1
YR,M,Y70,FR,2011,15.6
YR,M,Y71,FR,2011,14.9
YR,M,Y72,FR,2011,14.2
YR,M,Y73,FR,2011,13.5
YR,M,Y74,FR,2011,12.9
YR,M,Y75,FR,2011,12.2
YR,M,Y76,FR,2011,11.6
YR,M,Y77,FR,2011,11.0
YR,M,Y78,FR,2011,10.4
YR,M,Y79,FR,2011,9.8
YR,M,Y8,FR,2011,71.1
YR,M,Y80,FR,2011,9.2
YR,M,Y81,FR,2011,8.7
YR,M,Y82,FR,2011,8.2
YR,M,Y83,FR,2011,7.7
YR,M,Y84,FR,2011,7.3
YR,M,Y9,FR,2011,70.1
YR,M,Y_GE85,FR,2011,6.9
YR,M,Y_LT1,FR,2011,78.7
YR,T,Y1,FR,2011,81.6
YR,T,Y10,FR,2011,72.7
YR,T,Y11,FR,2011,71.7
YR,T,Y12,FR,2011,70.7
YR,T,Y13,FR,2011,69.7
YR,T,Y14,FR,2011,68.7
YR,T,Y15,FR,2011,67.7
YR,T,Y16,FR,2011,66.7
YR,T,Y17,FR,2011,65.7
YR,T,Y18,FR,2011,64.7
YR,T,Y19,FR,2011,63.8
YR,T,Y2,FR,2011,80.6
YR,T,Y20,FR,2011,62.8
YR,T,Y21,FR,2011,61.8
YR,T,Y22,FR,2011,60.9
YR,T,Y23,FR,2011,59.9
YR,T,Y24,FR,2011,58.9
YR,T,Y25,FR,2011,57.9
YR,T,Y26,FR,2011,57.0
YR,T,Y27,FR,2011,56.0
YR,T,Y28,FR,2011,55.0
YR,T,Y29,FR,2011,54.1
YR,T,Y3,FR,2011,79.6
YR,T,Y30,FR,2011,53.1
YR,T,Y31,FR,2011,52.1
YR,T,Y32,FR,2011,51.2
YR,T,Y33,FR,2011,50.2
YR,T,Y34,FR,2011,49.2
YR,T,Y35,FR,2011,48.3
YR,T,Y36,FR,2011,47.3
YR,T,Y37,FR,2011,46.3
YR,T,Y38,FR,2011,45.4
YR,T,Y39,FR,2011,44.4
YR,T,Y4,FR,2011,78.6
YR,T,Y40,FR,2011,43.5
YR,T,Y41,FR,2011,42.5
YR,T,Y42,FR,2011,41.6
YR,T,Y43,FR,2011,40.7
YR,T,Y44,FR,2011,39.7
YR,T,Y45,FR,2011,38.8
YR,T,Y46,FR,2011,37.9
YR,T,Y47,FR,2011,37.0
YR,T,Y48,FR,2011,36.1
YR,T,Y49,FR,2011,35.2
YR,T,Y5,FR,2011,77.6
YR,T,Y50,FR,2011,34.3
YR,T,Y51,FR,2011,33.4
YR,T,Y52,FR,2011,32.5
YR,T,Y53,FR,2011,31.6
YR,T,Y54,FR,2011,30.8
YR,T,Y55,FR,2011,29.9
YR,T,Y56,FR,2011,29.1
YR,T,Y57,FR,2011,28.2
YR,T,Y58,FR,2011,27.4
YR,T,Y59,FR,2011,26.6
YR,T,Y6,FR,2011,76.6
YR,T,Y60,FR,2011,25.8
YR,T,Y61,FR,2011,24.9
YR,T,Y62,FR,2011,24.1
YR,T,Y63,FR,2011,23.3
YR,T,Y64,FR,2011,22.5
YR,T,Y65,FR,2011,21.7
YR,T,Y66,FR,2011,20.9
YR,T,Y67,FR,2011,20.1
YR,T,Y68,FR,2011,19.4
YR,T,Y69,FR,2011,18.6
YR,T,Y7,FR,2011,75.6
YR,T,Y70,FR,2011,17.8
YR,T,Y71,FR,2011,17.0
YR,T,Y72,FR,2011,16.3
YR,T,Y73,FR,2011,15.6
YR,T,Y74,FR,2011,14.8
YR,T,Y75,FR,2011,14.1
YR,T,Y76,FR,2011,13.4
YR,T,Y77,FR,2011,12.7
YR,T,Y78,FR,2011,12.1
YR,T,Y79,FR,2011,11.4
YR,T,Y8,FR,2011,74.6
YR,T,Y80,FR,2011,10.8
YR,T,Y81,FR,2011,10.2
YR,T,Y82,FR,2011,9.6
YR,T,Y83,FR,2011,9.1
YR,T,Y84,FR,2011,8.6
YR,T,Y9,FR,2011,73.7
YR,T,Y_GE85,FR,2011,8.1
YR,T,Y_LT1,FR,2011,82.3
YR,F,Y1,FR,2010,84.5
YR,F,Y10,FR,2010,75.6
YR,F,Y11,FR,2010,74.6
YR,F,Y12,FR,2010,73.6
YR,F,Y13,FR,2010,72.7
YR,F,Y14,FR,2010,71.7
YR,F,Y15,FR,2010,70.7
YR,F,Y16,FR,2010,69.7
YR,F,Y17,FR,2010,68.7
YR,F,Y18,FR,2010,67.7
YR,F,Y19,FR,2010,66.7
YR,F,Y2,FR,2010,83.6
YR,F,Y20,FR,2010,65.7
YR,F,Y21,FR,2010,64.7
YR,F,Y22,FR,2010,63.8
YR,F,Y23,FR,2010,62.8
YR,F,Y24,FR,2010,61.8
YR,F,Y25,FR,2010,60.8
YR,F,Y26,FR,2010,59.8
YR,F,Y27,FR,2010,58.8
YR,F,Y28,FR,2010,57.9
YR,F,Y29,FR,2010,56.9
YR,F,Y3,FR,2010,82.6
YR,F,Y30,FR,2010,55.9
YR,F,Y31,FR,2010,54.9
YR,F,Y32,FR,2010,53.9
YR,F,Y33,FR,2010,52.9
YR,F,Y34,FR,2010,52.0
YR,F,Y35,FR,2010,51.0
YR,F,Y36,FR,2010,50.0
YR,F,Y37,FR,2010,49.0
YR,F,Y38,FR,2010,48.1
YR,F,Y39,FR,2010,47.1
YR,F,Y4,FR,2010,81.6
YR,F,Y40,FR,2010,46.1
YR,F,Y41,FR,2010,45.2
YR,F,Y42,FR,2010,44.2
YR,F,Y43,FR,2010,43.3
YR,F,Y44,FR,2010,42.3
YR,F,Y45,FR,2010,41.4
YR,F,Y46,FR,2010,40.4
YR,F,Y47,FR,2010,39.5
YR,F,Y48,FR,2010,38.6
YR,F,Y49,FR,2010,37.6
YR,F,Y5,FR,2010,80.6
YR,F,Y50,FR,2010,36.7
YR,F,Y51,FR,2010,35.8
YR,F,Y52,FR,2010,34.9
YR,F,Y53,FR,2010,34.0
YR,F,Y54,FR,2010,33.1
YR,F,Y55,FR,2010,32.2
YR,F,Y56,FR,2010,31.3
YR,F,Y57,FR,2010,30.4
YR,F,Y58,FR,2010,29.5
YR,F,Y59,FR,2010,28.6
YR,F,Y6,FR,2010,79.6
YR,F,Y60,FR,2010,27.8
YR,F,Y61,FR,2010,26.9
YR,F,Y62,FR,2010,26.0
YR,F,Y63,FR,2010,25.1
YR,F,Y64,FR,2010,24.3
YR,F,Y65,FR,2010,23.4
YR,F,Y66,FR,2010,22.5
YR,F,Y67,FR,2010,21.7
YR,F,Y68,FR,2010,20.8
YR,F,Y69,FR,2010,20.0
YR,F,Y7,FR,2010,78.6
YR,F,Y70,FR,2010,19.2
YR,F,Y71,FR,2010,18.3
YR,F,Y72,FR,2010,17.5
YR,F,Y73,FR,2010,16.7
YR,F,Y74,FR,2010,15.9
YR,F,Y75,FR,2010,15.1
YR,F,Y76,FR,2010,14.4
YR,F,Y77,FR,2010,13.6
YR,F,Y78,FR,2010,12.9
YR,F,Y79,FR,2010,12.2
YR,F,Y8,FR,2010,77.6
YR,F,Y80,FR,2010,11.5
YR,F,Y81,FR,2010,10.8
YR,F,Y82,FR,2010,10.2
YR,F,Y83,FR,2010,9.6
YR,F,Y84,FR,2010,9.0
YR,F,Y9,FR,2010,76.6
YR,F,Y_GE85,FR,2010,8.5
YR,F,Y_LT1,FR,2010,85.3
YR,M,Y1,FR,2010,77.6
YR,M,Y10,FR,2010,68.7
YR,M,Y11,FR,2010,67.7
YR,M,Y12,FR,2010,66.7
YR,M,Y13,FR,2010,65.7
YR,M,Y14,FR,2010,64.7
YR,M,Y15,FR,2010,63.7
YR,M,Y16,FR,2010,62.7
YR,M,Y17,FR,2010,61.7
YR,M,Y18,FR,2010,60.8
YR,M,Y19,FR,2010,59.8
YR,M,Y2,FR,2010,76.6
YR,M,Y20,FR,2010,58.8
YR,M,Y21,FR,2010,57.9
YR,M,Y22,FR,2010,56.9
YR,M,Y23,FR,2010,56.0
YR,M,Y24,FR,2010,55.0
YR,M,Y25,FR,2010,54.1
YR,M,Y26,FR,2010,53.1
YR,M,Y27,FR,2010,52.1
YR,M,Y28,FR,2010,51.2
YR,M,Y29,FR,2010,50.2
YR,M,Y3,FR,2010,75.6
YR,M,Y30,FR,2010,49.3
YR,M,Y31,FR,2010,48.3
YR,M,Y32,FR,2010,47.4
YR,M,Y33,FR,2010,46.4
YR,M,Y34,FR,2010,45.5
YR,M,Y35,FR,2010,44.5
YR,M,Y36,FR,2010,43.6
YR,M,Y37,FR,2010,42.6
YR,M,Y38,FR,2010,41.7
YR,M,Y39,FR,2010,40.7
YR,M,Y4,FR,2010,74.6
YR,M,Y40,FR,2010,39.8
YR,M,Y41,FR,2010,38.9
YR,M,Y42,FR,2010,38.0
YR,M,Y43,FR,2010,37.0
YR,M,Y44,FR,2010,36.1
YR,M,Y45,FR,2010,35.2
YR,M,Y46,FR,2010,34.3
YR,M,Y47,FR,2010,33.4
YR,M,Y48,FR,2010,32.5
YR,M,Y49,FR,2010,31.7
YR,M,Y5,FR,2010,73.6
YR,M,Y50,FR,2010,30.8
YR,M,Y51,FR,2010,29.9
YR,M,Y52,FR,2010,29.1
YR,M,Y53,FR,2010,28.3
YR,M,Y54,FR,2010,27.4
YR,M,Y55,FR,2010,26.6
YR,M,Y56,FR,2010,25.8
YR,M,Y57,FR,2010,25.0
YR,M,Y58,FR,2010,24.2
YR,M,Y59,FR,2010,23.5
YR,M,Y6,FR,2010,72.6
YR,M,Y60,FR,2010,22.7
YR,M,Y61,FR,2010,21.9
YR,M,Y62,FR,2010,21.2
YR,M,Y63,FR,2010,20.4
YR,M,Y64,FR,2010,19.6
YR,M,Y65,FR,2010,18.9
YR,M,Y66,FR,2010,18.2
YR,M,Y67,FR,2010,17.4
YR,M,Y68,FR,2010,16.7
YR,M,Y69,FR,2010,16.0
YR,M,Y7,FR,2010,71.6
YR,M,Y70,FR,2010,15.3
YR,M,Y71,FR,2010,14.6
YR,M,Y72,FR,2010,13.9
YR,M,Y73,FR,2010,13.2
YR,M,Y74,FR,2010,12.6
YR,M,Y75,FR,2010,11.9
YR,M,Y76,FR,2010,11.3
YR,M,Y77,FR,2010,10.7
YR,M,Y78,FR,2010,10.1
YR,M,Y79,FR,2010,9.5
YR,M,Y8,FR,2010,70.7
YR,M,Y80,FR,2010,8.9
YR,M,Y81,FR,2010,8.4
YR,M,Y82,FR,2010,7.9
YR,M,Y83,FR,2010,7.5
YR,M,Y84,FR,2010,7.0
YR,M,Y9,FR,2010,69.7
YR,M,Y_GE85,FR,2010,6.6
YR,M,Y_LT1,FR,2010,78.2
YR,T,Y1,FR,2010,81.1
YR,T,Y10,FR,2010,72.2
YR,T,Y11,FR,2010,71.2
YR,T,Y12,FR,2010,70.2
YR,T,Y13,FR,2010,69.2
YR,T,Y14,FR,2010,68.2
YR,T,Y15,FR,2010,67.3
YR,T,Y16,FR,2010,66.3
YR,T,Y17,FR,2010,65.3
YR,T,Y18,FR,2010,64.3
YR,T,Y19,FR,2010,63.3
YR,T,Y2,FR,2010,80.2
YR,T,Y20,FR,2010,62.4
YR,T,Y21,FR,2010,61.4
YR,T,Y22,FR,2010,60.4
YR,T,Y23,FR,2010,59.4
YR,T,Y24,FR,2010,58.5
YR,T,Y25,FR,2010,57.5
YR,T,Y26,FR,2010,56.5
YR,T,Y27,FR,2010,55.6
YR,T,Y28,FR,2010,54.6
YR,T,Y29,FR,2010,53.6
YR,T,Y3,FR,2010,79.2
YR,T,Y30,FR,2010,52.7
YR,T,Y31,FR,2010,51.7
YR,T,Y32,FR,2010,50.7
YR,T,Y33,FR,2010,49.8
YR,T,Y34,FR,2010,48.8
YR,T,Y35,FR,2010,47.8
YR,T,Y36,FR,2010,46.9
YR,T,Y37,FR,2010,45.9
YR,T,Y38,FR,2010,45.0
YR,T,Y39,FR,2010,44.0
YR,T,Y4,FR,2010,78.2
YR,T,Y40,FR,2010,43.1
YR,T,Y41,FR,2010,42.1
YR,T,Y42,FR,2010,41.2
YR,T,Y43,FR,2010,40.3
YR,T,Y44,FR,2010,39.3
YR,T,Y45,FR,2010,38.4
YR,T,Y46,FR,2010,37.5
YR,T,Y47,FR,2010,36.6
YR,T,Y48,FR,2010,35.7
YR,T,Y49,FR,2010,34.8
YR,T,Y5,FR,2010,77.2
YR,T,Y50,FR,2010,33.9
YR,T,Y51,FR,2010,33.0
YR,T,Y52,FR,2010,32.1
YR,T,Y53,FR,2010,31.2
YR,T,Y54,FR,2010,30.4
YR,T,Y55,FR,2010,29.5
YR,T,Y56,FR,2010,28.7
YR,T,Y57,FR,2010,27.9
YR,T,Y58,FR,2010,27.0
YR,T,Y59,FR,2010,26.2
YR,T,Y6,FR,2010,76.2
YR,T,Y60,FR,2010,25.4
YR,T,Y61,FR,2010,24.6
YR,T,Y62,FR,2010,23.8
YR,T,Y63,FR,2010,22.9
YR,T,Y64,FR,2010,22.1
YR,T,Y65,FR,2010,21.3
YR,T,Y66,FR,2010,20.6
YR,T,Y67,FR,2010,19.8
YR,T,Y68,FR,2010,19.0
YR,T,Y69,FR,2010,18.2
YR,T,Y7,FR,2010,75.2
YR,T,Y70,FR,2010,17.5
YR,T,Y71,FR,2010,16.7
YR,T,Y72,FR,2010,16.0
YR,T,Y73,FR,2010,15.2
YR,T,Y74,FR,2010,14.5
YR,T,Y75,FR,2010,13.8
YR,T,Y76,FR,2010,13.1
YR,T,Y77,FR,2010,12.4
YR,T,Y78,FR,2010,11.7
YR,T,Y79,FR,2010,11.1
YR,T,Y8,FR,2010,74.2
YR,T,Y80,FR,2010,10.5
YR,T,Y81,FR,2010,9.9
YR,T,Y82,FR,2010,9.3
YR,T,Y83,FR,2010,8.8
YR,T,Y84,FR,2010,8.3
YR,T,Y9,FR,2010,73.2
YR,T,Y_GE85,FR,2010,7.8
YR,T,Y_LT1,FR,2010,81.8
YR,F,Y1,FR,2009,84.3
YR,F,Y10,FR,2009,75.3
YR,F,Y11,FR,2009,74.4
YR,F,Y12,FR,2009,73.4
YR,F,Y13,FR,2009,72.4
YR,F,Y14,FR,2009,71.4
YR,F,Y15,FR,2009,70.4
YR,F,Y16,FR,2009,69.4
YR,F,Y17,FR,2009,68.4
YR,F,Y18,FR,2009,67.4
YR,F,Y19,FR,2009,66.4
YR,F,Y2,FR,2009,83.3
YR,F,Y20,FR,2009,65.4
YR,F,Y21,FR,2009,64.5
YR,F,Y22,FR,2009,63.5
YR,F,Y23,FR,2009,62.5
YR,F,Y24,FR,2009,61.5
YR,F,Y25,FR,2009,60.5
YR,F,Y26,FR,2009,59.5
YR,F,Y27,FR,2009,58.6
YR,F,Y28,FR,2009,57.6
YR,F,Y29,FR,2009,56.6
YR,F,Y3,FR,2009,82.3
YR,F,Y30,FR,2009,55.6
YR,F,Y31,FR,2009,54.6
YR,F,Y32,FR,2009,53.7
YR,F,Y33,FR,2009,52.7
YR,F,Y34,FR,2009,51.7
YR,F,Y35,FR,2009,50.7
YR,F,Y36,FR,2009,49.8
YR,F,Y37,FR,2009,48.8
YR,F,Y38,FR,2009,47.8
YR,F,Y39,FR,2009,46.9
YR,F,Y4,FR,2009,81.3
YR,F,Y40,FR,2009,45.9
YR,F,Y41,FR,2009,44.9
YR,F,Y42,FR,2009,44.0
YR,F,Y43,FR,2009,43.0
YR,F,Y44,FR,2009,42.1
YR,F,Y45,FR,2009,41.1
YR,F,Y46,FR,2009,40.2
YR,F,Y47,FR,2009,39.3
YR,F,Y48,FR,2009,38.3
YR,F,Y49,FR,2009,37.4
YR,F,Y5,FR,2009,80.3
YR,F,Y50,FR,2009,36.5
YR,F,Y51,FR,2009,35.6
YR,F,Y52,FR,2009,34.7
YR,F,Y53,FR,2009,33.8
YR,F,Y54,FR,2009,32.9
YR,F,Y55,FR,2009,32.0
YR,F,Y56,FR,2009,31.1
YR,F,Y57,FR,2009,30.2
YR,F,Y58,FR,2009,29.3
YR,F,Y59,FR,2009,28.4
YR,F,Y6,FR,2009,79.3
YR,F,Y60,FR,2009,27.5
YR,F,Y61,FR,2009,26.6
YR,F,Y62,FR,2009,25.8
YR,F,Y63,FR,2009,24.9
YR,F,Y64,FR,2009,24.0
YR,F,Y65,FR,2009,23.2
YR,F,Y66,FR,2009,22.3
YR,F,Y67,FR,2009,21.5
YR,F,Y68,FR,2009,20.6
YR,F,Y69,FR,2009,19.8
YR,F,Y7,FR,2009,78.3
YR,F,Y70,FR,2009,18.9
YR,F,Y71,FR,2009,18.1
YR,F,Y72,FR,2009,17.3
YR,F,Y73,FR,2009,16.5
YR,F,Y74,FR,2009,15.7
YR,F,Y75,FR,2009,14.9
YR,F,Y76,FR,2009,14.1
YR,F,Y77,FR,2009,13.4
YR,F,Y78,FR,2009,12.6
YR,F,Y79,FR,2009,11.9
YR,F,Y8,FR,2009,77.3
YR,F,Y80,FR,2009,11.2
YR,F,Y81,FR,2009,10.6
YR,F,Y82,FR,2009,9.9
YR,F,Y83,FR,2009,9.3
YR,F,Y84,FR,2009,8.8
YR,F,Y9,FR,2009,76.3
YR,F,Y_GE85,FR,2009,8.2
YR,F,Y_LT1,FR,2009,85.0
YR,M,Y1,FR,2009,77.3
